#_x,First_pokemon,Second_pokemon,Winner,Winner_mark,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,#_y,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second
70,70,132,70,1,14,12,40,35,30,120,70,105,1,0,132,14,4,40,45,65,100,120,90,1,0
418,418,198,418,1,2,15,80,80,90,110,130,110,3,1,198,9,12,75,80,95,90,100,50,2,0
753,753,111,111,2,4,12,78,52,60,63,65,23,6,0,111,9,15,60,40,80,60,45,40,1,0
104,104,266,104,1,15,10,35,45,160,30,45,70,1,0,266,15,10,50,64,50,45,50,41,2,0
512,512,21,512,1,9,11,90,132,105,132,105,30,4,0,21,12,7,40,45,40,35,35,56,1,0
466,466,135,135,2,17,12,55,65,35,60,30,85,4,0,135,3,12,65,83,57,95,85,105,1,0
685,685,287,287,2,10,8,89,124,80,55,80,55,5,0,287,12,12,38,30,41,30,41,60,3,0
272,272,295,272,1,14,9,100,100,100,100,100,100,2,0,295,17,9,60,50,50,60,70,50,3,0
384,384,471,384,1,12,12,70,70,70,70,70,70,3,0,471,17,10,111,83,68,92,82,39,4,0
111,111,249,249,2,9,15,60,40,80,60,45,40,1,0,249,1,6,75,90,90,140,90,115,2,0
189,189,515,515,2,12,4,90,30,15,40,20,15,2,0,515,12,12,110,85,95,80,95,50,4,0
438,438,366,438,1,6,5,76,104,71,104,71,108,4,0,366,2,7,75,70,90,70,105,80,3,0
225,225,332,332,2,16,10,75,125,230,55,95,30,2,0,332,16,16,60,90,140,50,50,40,3,0
728,728,37,37,2,12,12,38,36,38,32,36,57,6,0,37,13,10,90,92,87,75,85,76,1,0
154,154,176,154,1,15,7,80,105,65,60,75,130,1,0,176,12,12,35,46,34,35,45,20,2,0
15,15,543,543,2,0,12,50,20,55,25,25,30,1,0,543,6,17,91,90,106,130,106,77,4,1
775,775,243,243,2,2,12,45,50,35,55,75,40,6,0,243,17,12,75,105,75,105,75,45,2,0
275,275,169,275,1,9,12,70,85,65,105,85,120,3,0,169,9,12,80,82,100,83,100,80,2,0
493,493,420,420,2,2,10,68,90,65,50,55,82,4,0,420,2,15,80,90,80,130,110,110,3,1
744,744,721,721,2,5,1,95,124,78,69,71,58,6,0,721,9,5,88,107,122,74,75,64,6,0
542,542,270,270,2,17,2,90,120,100,150,120,100,4,1,270,14,7,106,90,130,90,154,110,2,1
690,690,540,540,2,12,7,100,123,75,57,75,80,5,0,540,14,12,75,125,70,125,70,115,4,1
413,413,79,79,2,16,15,80,135,130,95,90,70,3,0,79,17,14,40,40,35,50,100,70,1,0
343,343,756,343,1,0,12,65,73,55,47,75,85,3,0,756,4,12,82,80,86,85,75,72,6,0
554,554,346,554,1,14,6,100,100,100,100,100,100,5,1,346,13,12,70,43,53,43,53,40,3,0
554,554,710,554,1,14,6,100,100,100,100,100,100,5,1,710,10,7,89,145,90,105,80,91,5,1
784,784,661,784,1,8,9,59,66,70,44,55,41,6,0,661,16,12,40,55,70,45,60,30,5,0
50,50,375,375,2,9,14,60,65,70,85,75,40,1,0,375,17,1,63,120,85,90,55,55,3,0
506,506,470,506,1,9,12,74,100,72,90,72,46,4,0,470,17,12,76,48,48,57,62,34,4,0
345,345,546,546,2,9,14,50,60,45,100,80,65,3,0,546,8,2,150,120,100,120,100,90,4,1
536,536,187,536,1,3,7,50,65,107,105,107,86,4,0,187,3,12,20,40,15,35,35,60,2,0
21,21,490,490,2,12,7,40,45,40,35,35,56,1,0,490,12,7,76,65,45,92,42,91,4,0
410,410,784,410,1,2,7,95,145,130,120,90,120,3,0,784,8,9,59,66,70,44,55,41,6,0
393,393,730,393,1,1,12,65,130,60,75,60,75,3,0,730,12,7,45,50,43,40,38,62,6,0
482,482,569,569,2,14,12,45,30,50,65,50,45,4,0,569,1,12,41,50,37,50,37,66,5,0
800,800,53,800,1,6,18,80,110,120,130,90,70,6,1,53,0,9,60,95,80,60,80,30,1,0
247,247,56,56,2,1,6,45,60,30,80,50,65,2,0,56,10,12,10,55,25,35,45,95,1,0
293,293,241,293,1,0,14,60,50,70,50,90,65,3,0,241,17,16,55,55,85,65,85,35,2,0
344,344,488,344,1,0,12,65,47,55,73,75,85,3,0,488,14,4,20,25,45,70,90,60,4,0
132,132,135,135,2,14,4,40,45,65,100,120,90,1,0,135,3,12,65,83,57,95,85,105,1,0
298,298,692,692,2,9,1,70,70,40,60,40,60,3,0,692,1,7,110,65,105,55,95,80,5,0
391,391,551,551,2,9,7,99,68,83,72,87,51,3,0,551,9,12,100,100,100,100,100,100,4,1
382,382,726,726,2,17,12,20,15,20,10,55,80,3,0,726,17,12,54,63,52,83,56,97,6,0
120,120,194,120,1,10,16,80,85,95,30,30,25,1,0,194,3,12,55,40,40,65,45,35,2,0
47,47,282,47,1,13,7,40,45,35,30,40,55,1,0,282,17,10,70,85,70,60,70,50,3,0
366,366,324,366,1,2,7,75,70,90,70,105,80,3,0,324,15,12,30,45,135,45,90,30,3,0
507,507,780,507,1,17,12,49,49,56,49,61,66,4,0,780,8,9,85,110,76,65,82,56,6,0
109,109,599,599,2,3,12,40,30,50,55,55,100,1,0,599,5,12,120,100,85,30,85,45,5,0
588,588,139,588,1,14,7,67,57,55,77,55,114,5,0,139,12,12,75,100,95,40,70,110,1,0
703,703,242,703,1,7,12,79,115,70,125,80,111,5,1,242,17,12,35,65,35,65,35,65,2,0
171,171,621,171,1,6,12,58,64,58,80,65,80,2,0,621,1,5,50,75,70,35,70,48,5,0
57,57,158,57,1,10,12,35,80,50,50,70,120,1,0,158,3,7,90,90,85,125,90,100,1,1
656,656,111,656,1,17,12,165,75,80,40,45,65,5,0,111,9,15,60,40,80,60,45,40,1,0
667,667,625,625,2,14,12,55,55,55,85,55,30,5,0,625,8,12,58,50,145,95,105,30,5,0
658,658,313,658,1,0,3,70,77,60,97,60,108,5,0,313,12,12,80,80,80,55,55,90,3,0
30,30,698,30,1,13,12,60,85,69,65,79,80,1,0,698,0,6,55,85,55,50,55,60,5,0
1,1,161,161,2,9,14,45,49,49,65,65,45,1,0,161,2,12,61,84,65,70,70,70,1,0
297,297,147,147,2,9,12,40,40,50,30,30,30,3,0,147,3,12,65,65,60,110,95,130,1,0
696,696,248,248,2,1,2,72,85,70,65,70,58,5,0,248,1,6,75,90,50,110,80,95,2,0
128,128,437,437,2,17,12,45,67,60,35,50,63,1,0,437,6,5,64,78,52,78,52,81,4,0
638,638,550,550,2,14,12,70,55,95,95,110,65,5,0,550,1,12,70,90,90,135,90,125,4,1
632,632,486,632,1,1,12,40,65,40,80,40,65,5,0,486,16,15,67,89,116,79,116,33,4,0
153,153,87,153,1,15,18,60,115,105,65,70,80,1,0,87,17,15,95,75,110,100,80,30,1,0
392,392,764,392,1,14,12,65,50,70,95,80,65,3,0,764,17,12,71,73,88,120,89,59,6,0
17,17,119,119,2,0,14,40,35,30,20,20,50,1,0,119,13,12,65,90,120,85,70,60,1,0
252,252,117,252,1,10,12,90,120,120,60,60,50,2,0,117,12,12,90,55,75,60,75,30,1,0
238,238,505,505,2,6,16,50,50,120,80,80,30,2,0,505,13,5,83,106,65,86,65,85,4,0
691,691,102,102,2,1,7,70,55,75,45,65,60,5,0,102,8,14,60,65,60,130,75,110,1,0
320,320,587,587,2,12,12,104,91,63,91,73,68,3,0,587,14,7,55,45,43,55,43,72,5,0
592,592,374,592,1,12,4,103,60,126,80,126,50,5,0,374,17,12,43,80,65,50,35,35,3,0
234,234,696,234,1,1,11,55,95,55,35,75,115,2,0,696,1,2,72,85,70,65,70,58,5,0
581,581,738,581,1,12,7,80,115,80,65,55,93,5,0,738,4,12,44,38,39,61,79,42,6,0
697,697,21,697,1,1,2,92,105,90,125,90,98,5,0,21,12,7,40,45,40,35,35,56,1,0
767,767,291,291,2,15,2,58,89,77,45,45,48,6,0,291,0,7,60,70,50,100,50,65,3,0
85,85,79,85,1,6,12,65,100,70,80,80,105,1,0,79,17,14,40,40,35,50,100,70,1,0
472,472,424,472,1,12,12,75,100,66,60,66,115,4,0,424,10,12,100,150,140,100,90,90,3,1
747,747,658,658,2,14,12,74,48,76,83,81,104,6,0,658,0,3,70,77,60,97,60,108,5,0
163,163,769,163,1,14,12,106,110,90,154,90,130,1,1,769,15,11,77,59,50,67,63,46,6,0
57,57,392,57,1,10,12,35,80,50,50,70,120,1,0,392,14,12,65,50,70,95,80,65,3,0
735,735,356,356,2,0,7,80,52,50,90,50,89,6,0,356,6,12,70,85,140,85,70,20,3,0
645,645,495,495,2,11,12,51,65,65,80,75,59,5,0,495,2,10,108,170,115,120,95,92,4,0
138,138,753,138,1,0,7,65,155,120,65,90,105,1,0,753,4,12,78,52,60,63,65,23,6,0
345,345,320,320,2,9,14,50,60,45,100,80,65,3,0,320,12,12,104,91,63,91,73,68,3,0
84,84,438,438,2,6,12,50,85,55,65,65,90,1,0,438,6,5,76,104,71,104,71,108,4,0
118,118,127,127,2,13,12,40,65,95,60,45,35,1,0,127,17,12,55,65,95,95,45,85,1,0
739,739,127,127,2,4,12,54,45,47,75,98,52,6,0,127,17,12,55,65,95,95,45,85,1,0
73,73,334,334,2,5,12,70,80,50,35,35,35,1,0,334,16,12,70,140,230,60,80,50,3,0
388,388,737,737,2,8,12,64,165,75,93,83,75,3,0,737,6,13,86,68,72,109,66,106,6,0
282,282,648,648,2,17,10,70,85,70,60,70,50,3,0,648,12,9,80,100,70,60,70,95,5,0
191,191,75,75,2,4,7,55,40,85,80,105,40,2,0,75,5,12,90,130,80,65,85,55,1,0
502,502,158,158,2,13,0,40,50,90,30,55,65,4,0,158,3,7,90,90,85,125,90,100,1,1
374,374,162,162,2,17,12,43,80,65,50,35,35,3,0,162,2,7,91,134,95,100,100,80,1,0
279,279,118,279,1,6,5,80,120,70,110,70,80,3,0,118,13,12,40,65,95,60,45,35,1,0
71,71,11,71,1,14,12,55,50,45,135,95,120,1,0,11,17,12,59,63,80,65,80,58,1,0
145,145,324,145,1,12,12,55,55,50,45,65,55,1,0,324,15,12,30,45,135,45,90,30,3,0
186,186,521,521,2,17,3,125,58,58,76,76,67,2,0,521,0,7,86,76,86,116,56,95,4,0
780,780,340,340,2,8,9,85,110,76,65,82,56,6,0,340,3,12,70,75,80,135,80,135,3,0
309,309,603,603,2,0,7,70,60,62,80,82,60,3,0,603,0,9,75,103,80,70,80,92,5,0
150,150,773,773,2,15,18,35,40,100,90,55,35,1,0,773,3,4,67,58,57,81,67,101,6,0
606,606,6,606,1,0,14,60,100,89,55,69,112,5,0,6,6,12,58,64,58,80,65,80,1,0
398,398,670,398,1,11,12,80,120,80,120,80,100,3,0,670,8,6,60,40,60,95,60,55,5,0
290,290,327,327,2,0,12,50,35,55,25,25,15,3,0,327,1,8,50,75,75,65,65,50,3,0
177,177,552,552,2,12,12,85,76,64,45,55,90,2,0,552,9,7,100,103,75,120,75,127,4,1
48,48,730,48,1,13,7,75,80,70,65,75,90,1,0,730,12,7,45,50,43,40,38,62,6,0
221,221,585,221,1,0,17,75,90,140,60,60,40,2,0,585,15,12,70,105,105,50,40,20,5,0
421,421,642,421,1,2,15,80,130,100,160,120,110,3,1,642,17,7,62,44,50,44,50,55,5,0
57,57,464,57,1,10,12,35,80,50,50,70,120,1,0,464,0,7,70,80,102,80,102,40,4,0
758,758,392,758,1,1,15,86,92,88,68,75,73,6,0,392,14,12,65,50,70,95,80,65,3,0
178,178,725,725,2,12,7,60,30,30,36,56,50,2,0,725,17,12,41,56,40,62,44,71,6,0
358,358,267,358,1,14,12,80,45,65,90,110,80,3,0,267,15,10,70,84,70,65,70,51,2,0
193,193,474,193,1,14,7,65,75,70,95,70,95,2,0,474,8,7,150,80,44,90,54,80,4,0
249,249,60,249,1,1,6,75,90,90,140,90,115,2,0,60,17,12,50,52,48,65,50,55,1,0
130,130,177,177,2,17,12,30,45,55,70,55,85,1,0,177,12,12,85,76,64,45,55,90,2,0
658,658,176,658,1,0,3,70,77,60,97,60,108,5,0,176,12,12,35,46,34,35,45,20,2,0
760,760,776,760,1,15,18,72,105,115,54,86,68,6,0,776,2,12,68,75,53,83,113,60,6,0
449,449,582,582,2,3,12,45,65,34,40,34,45,4,0,582,3,12,45,60,32,50,32,76,5,0
227,227,168,168,2,4,12,90,120,75,60,60,45,2,0,168,9,12,60,62,80,63,80,60,2,0
495,495,6,495,1,2,10,108,170,115,120,95,92,4,0,6,6,12,58,64,58,80,65,80,1,0
793,793,526,793,1,4,12,126,131,95,131,98,99,6,1,526,12,12,85,80,70,135,75,90,4,0
332,332,669,332,1,16,16,60,90,140,50,50,40,3,0,669,8,6,50,30,55,65,55,20,5,0
622,622,40,40,2,1,5,65,90,115,45,115,58,5,0,40,13,10,81,102,77,85,75,85,1,0
564,564,378,564,1,12,12,45,55,39,35,39,42,5,0,378,15,9,66,41,77,61,87,23,3,0
670,670,772,670,1,8,6,60,40,60,95,60,55,5,0,772,5,7,78,92,75,74,63,118,6,0
110,110,623,110,1,3,12,60,50,70,80,80,140,1,0,623,14,7,72,58,80,103,80,97,5,0
693,693,773,773,2,6,12,85,97,66,105,66,65,5,0,773,3,4,67,58,57,81,67,101,6,0
719,719,252,252,2,9,12,56,61,65,48,45,38,6,0,252,10,12,90,120,120,60,60,50,2,0
23,23,48,23,1,12,7,83,80,75,70,70,101,1,0,48,13,7,75,80,70,65,75,90,1,0
21,21,649,649,2,12,7,40,45,40,35,35,56,1,0,649,3,7,55,75,60,75,60,103,5,0
432,432,48,432,1,14,12,50,95,90,95,90,180,3,1,48,13,7,75,80,70,65,75,90,1,0
784,784,211,784,1,8,9,59,66,70,44,55,41,6,0,211,17,10,95,85,85,65,65,35,2,0
163,163,54,163,1,14,12,106,110,90,154,90,130,1,1,54,0,14,60,55,50,40,55,45,1,0
370,370,546,546,2,15,15,70,55,65,95,85,70,3,0,546,8,2,150,120,100,120,100,90,4,1
163,163,565,163,1,14,12,106,110,90,154,90,130,1,1,565,12,12,60,85,69,60,69,77,5,0
123,123,164,164,2,9,12,65,55,115,100,40,60,1,0,164,14,5,106,190,100,154,100,130,1,1
6,6,143,6,1,6,12,58,64,58,80,65,80,1,0,143,17,11,130,85,80,85,95,60,1,0
409,409,267,409,1,2,7,95,135,80,110,80,100,3,0,267,15,10,70,84,70,65,70,51,2,0
525,525,93,93,2,11,10,110,130,80,70,60,80,4,0,93,12,7,60,110,70,60,60,100,1,0
462,462,205,205,2,0,7,70,94,50,94,50,66,4,0,205,9,7,75,55,70,55,95,110,2,0
623,623,176,623,1,14,7,72,58,80,103,80,97,5,0,176,12,12,35,46,34,35,45,20,2,0
536,536,190,536,1,3,7,50,65,107,105,107,86,4,0,190,4,12,35,20,65,40,65,20,2,0
154,154,610,154,1,15,7,80,105,65,60,75,130,1,0,610,9,12,70,60,75,110,75,90,5,0
570,570,113,570,1,1,12,64,88,50,88,50,106,5,0,113,10,12,50,50,95,40,50,35,1,0
335,335,64,64,2,5,15,30,40,55,40,55,60,3,0,64,6,12,55,70,45,70,50,60,1,0
564,564,493,493,2,12,12,45,55,39,35,39,42,5,0,493,2,10,68,90,65,50,55,82,4,0
303,303,626,626,2,17,7,60,50,100,85,70,65,3,0,626,17,16,54,78,103,53,45,22,5,0
55,55,365,55,1,0,14,70,65,60,90,75,90,1,0,365,12,7,45,40,60,40,75,50,3,0
613,613,219,613,1,10,1,60,82,45,45,45,74,5,0,219,12,15,70,80,65,90,65,85,2,0
583,583,606,583,1,3,12,75,100,63,80,63,116,5,0,606,0,14,60,100,89,55,69,112,5,0
181,181,350,350,2,0,7,55,35,50,55,110,85,2,0,350,17,1,70,140,70,110,65,105,3,0
122,122,640,640,2,12,12,250,5,5,35,105,50,1,0,640,14,12,65,40,50,125,60,30,5,0
161,161,459,161,1,2,12,61,84,65,70,70,70,1,0,459,0,9,60,59,85,79,105,36,4,0
295,295,332,295,1,17,9,60,50,50,60,70,50,3,0,332,16,16,60,90,140,50,50,40,3,0
200,200,210,200,1,17,4,100,50,80,60,80,50,2,0,210,17,10,55,45,45,25,25,15,2,0
140,140,155,155,2,17,12,20,10,55,15,20,80,1,0,155,15,7,80,135,85,70,95,150,1,0
210,210,385,385,2,17,10,55,45,45,25,25,15,2,0,385,12,12,60,90,70,60,120,40,3,0
498,498,506,498,1,5,17,70,110,70,115,70,90,4,0,506,9,12,74,100,72,90,72,46,4,0
451,451,10,451,1,3,12,80,120,79,95,79,70,4,0,10,17,12,44,48,65,50,64,43,1,0
280,280,641,280,1,6,5,80,160,80,130,80,100,3,0,641,14,12,110,65,75,125,85,30,5,0
716,716,185,716,1,12,15,100,77,77,128,128,90,5,0,185,17,3,75,38,38,56,56,67,2,0
335,335,699,699,2,5,15,30,40,55,40,55,60,3,0,699,0,6,85,60,65,135,105,100,5,0
3,3,324,3,1,9,14,80,82,83,100,100,80,1,0,324,15,12,30,45,135,45,90,30,3,0
96,96,644,644,2,13,12,80,80,50,40,50,25,1,0,644,11,12,36,50,50,65,60,44,5,0
376,376,410,410,2,10,15,40,40,55,40,70,55,3,0,410,2,7,95,145,130,120,90,120,3,0
249,249,718,249,1,1,6,75,90,90,140,90,115,2,0,718,0,17,71,120,95,120,95,99,5,0
273,273,525,525,2,9,12,40,45,35,65,55,70,3,0,525,11,10,110,130,80,70,60,80,4,0
331,331,165,165,2,16,16,50,70,100,40,40,30,3,0,165,14,12,106,150,70,194,120,140,1,1
688,688,233,233,2,12,12,95,110,95,40,95,55,5,0,233,0,5,80,185,115,40,105,75,2,0
595,595,570,595,1,5,12,105,140,95,55,65,45,5,0,570,1,12,64,88,50,88,50,106,5,0
182,182,374,374,2,0,14,40,60,40,40,40,30,2,0,374,17,12,43,80,65,50,35,35,3,0
529,529,283,283,2,15,17,60,55,145,75,150,40,4,0,283,17,10,100,110,90,85,90,60,3,0
128,128,459,128,1,17,12,45,67,60,35,50,63,1,0,459,0,9,60,59,85,79,105,36,4,0
420,420,464,420,1,2,15,80,90,80,130,110,110,3,1,464,0,7,70,80,102,80,102,40,4,0
558,558,325,325,2,6,12,65,63,45,45,45,45,5,0,325,12,12,50,45,45,35,35,50,3,0
595,595,710,710,2,5,12,105,140,95,55,65,45,5,0,710,10,7,89,145,90,105,80,91,5,1
785,785,413,785,1,8,9,65,90,122,58,75,84,6,0,413,16,15,80,135,130,95,90,70,3,0
555,555,582,582,2,9,12,45,45,55,45,55,63,5,0,582,3,12,45,60,32,50,32,76,5,0
762,762,388,388,2,13,2,65,75,90,97,123,44,6,0,388,8,12,64,165,75,93,83,75,3,0
577,577,798,798,2,14,12,76,25,45,67,55,24,5,0,798,14,8,80,110,60,150,130,70,6,1
739,739,146,146,2,4,12,54,45,47,75,98,52,6,0,146,17,12,130,65,60,110,95,65,1,0
164,164,105,164,1,14,5,106,190,100,154,100,130,1,1,105,14,12,60,48,45,43,90,42,1,0
37,37,282,37,1,13,10,90,92,87,75,85,76,1,0,282,17,10,70,85,70,60,70,50,3,0
394,394,60,394,1,1,12,65,150,60,115,60,115,3,0,60,17,12,50,52,48,65,50,55,1,0
456,456,473,473,2,15,17,30,42,118,42,88,30,4,0,473,8,7,90,50,34,60,44,70,4,0
137,137,339,339,2,0,12,65,125,100,55,70,85,1,0,339,3,12,70,75,60,105,60,105,3,0
222,222,350,350,2,12,12,100,70,70,65,65,45,2,0,350,17,1,70,140,70,110,65,105,3,0
154,154,21,154,1,15,7,80,105,65,60,75,130,1,0,21,12,7,40,45,40,35,35,56,1,0
363,363,308,308,2,9,12,50,85,40,85,40,35,3,0,308,0,18,40,30,32,50,52,65,3,0
361,361,626,361,1,10,2,50,70,50,50,50,70,3,0,626,17,16,54,78,103,53,45,22,5,0
730,730,668,730,1,12,7,45,50,43,40,38,62,6,0,668,14,12,75,75,75,125,95,40,5,0
10,10,598,598,2,17,12,44,48,65,50,64,43,1,0,598,17,10,105,95,75,85,75,74,5,0
594,594,377,377,2,5,12,85,105,85,40,50,40,5,0,377,10,15,60,70,105,70,120,75,3,0
791,791,689,689,2,7,2,40,30,35,45,40,55,6,0,689,12,7,70,83,50,37,50,60,5,0
55,55,700,700,2,0,14,70,65,60,90,75,90,1,0,700,16,5,91,90,129,90,72,108,5,1
582,582,456,582,1,3,12,45,60,32,50,32,76,5,0,456,15,17,30,42,118,42,88,30,4,0
104,104,349,349,2,15,10,35,45,160,30,45,70,1,0,349,17,1,70,120,40,95,40,95,3,0
634,634,388,388,2,12,12,55,50,40,40,40,75,5,0,388,8,12,64,165,75,93,83,75,3,0
403,403,694,694,2,17,12,55,104,105,94,75,52,3,0,694,0,17,58,109,112,48,48,109,5,0
101,101,715,715,2,8,14,45,50,45,115,55,95,1,0,715,17,5,91,72,90,129,90,108,5,0
428,428,169,428,1,16,15,100,100,100,100,100,100,3,1,169,9,12,80,82,100,83,100,80,2,0
779,779,150,779,1,8,9,43,70,48,50,60,38,6,0,150,15,18,35,40,100,90,55,35,1,0
547,547,1,547,1,14,12,120,70,120,75,130,85,4,0,1,9,14,45,49,49,65,65,45,1,0
656,656,549,549,2,17,12,165,75,80,40,45,65,5,0,549,17,12,100,100,100,100,100,100,4,0
321,321,250,250,2,5,12,72,60,30,20,30,25,3,0,250,17,2,75,95,95,95,95,85,2,0
745,745,290,745,1,12,12,75,80,60,65,90,102,6,0,290,0,12,50,35,55,25,25,15,3,0
412,412,39,39,2,16,15,60,75,100,55,80,50,3,0,39,13,12,61,72,57,55,55,65,1,0
398,398,275,275,2,11,12,80,120,80,120,80,100,3,0,275,9,12,70,85,65,105,85,120,3,0
363,363,111,111,2,9,12,50,85,40,85,40,35,3,0,111,9,15,60,40,80,60,45,40,1,0
450,450,31,31,2,3,12,60,85,49,60,49,60,4,0,31,3,12,35,55,40,50,50,90,1,0
153,153,395,153,1,15,18,60,115,105,65,70,80,1,0,395,14,12,95,23,48,23,48,23,3,0
793,793,325,793,1,4,12,126,131,95,131,98,99,6,1,325,12,12,50,45,45,35,35,50,3,0
367,367,268,367,1,2,4,75,110,110,110,105,80,3,0,268,15,1,100,134,110,95,100,61,2,0
125,125,381,125,1,12,12,105,125,100,60,100,100,1,0,381,15,0,75,125,100,70,80,45,3,0
475,475,687,475,1,12,12,55,66,44,44,56,85,4,0,687,1,17,65,125,100,60,70,70,5,0
358,358,47,358,1,14,12,80,45,65,90,110,80,3,0,47,13,7,40,45,35,30,40,55,1,0
181,181,373,181,1,0,7,55,35,50,55,110,85,2,0,373,17,10,110,78,73,76,71,60,3,0
584,584,113,113,2,15,12,55,75,85,25,25,15,5,0,113,10,12,50,50,95,40,50,35,1,0
681,681,240,681,1,5,12,45,85,50,55,50,65,5,0,240,11,10,100,100,80,60,60,50,2,0
410,410,607,410,1,2,7,95,145,130,120,90,120,3,0,607,9,4,40,27,60,37,50,66,5,0
27,27,582,582,2,12,7,40,60,30,31,31,70,1,0,582,3,12,45,60,32,50,32,76,5,0
207,207,443,443,2,9,12,30,30,30,30,30,30,2,0,443,12,7,55,75,50,40,40,80,4,0
758,758,669,758,1,1,15,86,92,88,68,75,73,6,0,669,8,6,50,30,55,65,55,20,5,0
658,658,129,658,1,0,3,70,77,60,97,60,108,5,0,129,17,12,80,92,65,65,80,68,1,0
397,397,355,355,2,11,12,80,80,80,80,80,80,3,0,355,6,10,70,120,100,145,105,20,3,0
557,557,773,557,1,9,12,75,75,95,75,95,113,5,0,773,3,4,67,58,57,81,67,101,6,0
406,406,146,406,1,17,12,43,30,55,40,65,97,3,0,146,17,12,130,65,60,110,95,65,1,0
396,396,559,559,2,11,12,50,50,50,50,50,50,3,0,559,6,5,90,93,55,70,55,55,5,0
83,83,526,526,2,15,10,80,120,130,55,65,45,1,0,526,12,12,85,80,70,135,75,90,4,0
680,680,453,453,2,10,3,109,66,84,81,99,32,5,0,453,9,14,60,70,65,125,105,90,4,0
13,13,277,13,1,17,12,79,103,120,135,115,78,1,0,277,6,12,45,60,40,70,50,45,3,0
643,643,390,643,1,17,7,75,87,63,87,63,98,5,0,390,8,12,40,70,130,60,130,25,3,0
638,638,202,202,2,14,12,70,55,95,95,110,65,5,0,202,17,12,90,75,75,90,100,70,2,0
92,92,327,92,1,12,7,35,85,45,35,35,75,1,0,327,1,8,50,75,75,65,65,50,3,0
250,250,643,643,2,17,2,75,95,95,95,95,85,2,0,643,17,7,75,87,63,87,63,98,5,0
492,492,73,492,1,2,10,58,70,45,40,45,42,4,0,73,5,12,70,80,50,35,35,35,1,0
621,621,203,203,2,1,5,50,75,70,35,70,48,5,0,203,9,7,35,35,40,35,55,50,2,0
127,127,114,127,1,17,12,55,65,95,95,45,85,1,0,114,10,12,60,80,110,50,80,45,1,0
238,238,268,268,2,6,16,50,50,120,80,80,30,2,0,268,15,1,100,134,110,95,100,61,2,0
397,397,63,63,2,11,12,80,80,80,80,80,80,3,0,63,5,12,65,105,60,60,70,95,1,0
628,628,792,792,2,15,7,55,112,45,74,45,70,5,0,792,7,2,85,70,80,97,80,123,6,0
163,163,410,163,1,14,12,106,110,90,154,90,130,1,1,410,2,7,95,145,130,120,90,120,3,0
125,125,243,125,1,12,12,105,125,100,60,100,100,1,0,243,17,12,75,105,75,105,75,45,2,0
428,428,363,428,1,16,15,100,100,100,100,100,100,3,1,363,9,12,50,85,40,85,40,35,3,0
348,348,303,303,2,17,1,45,90,20,65,20,65,3,0,303,17,7,60,50,100,85,70,65,3,0
429,429,508,429,1,14,12,50,150,50,150,50,150,3,1,508,17,12,69,69,76,69,86,91,4,0
388,388,282,388,1,8,12,64,165,75,93,83,75,3,0,282,17,10,70,85,70,60,70,50,3,0
257,257,302,302,2,5,12,50,95,95,35,110,70,2,0,302,17,7,40,30,30,55,30,85,3,0
524,524,759,524,1,10,7,75,95,125,45,75,95,4,0,759,15,18,42,52,67,39,56,50,6,0
121,121,630,121,1,10,16,105,130,120,45,45,40,1,0,630,13,12,50,50,62,40,62,65,5,0
677,677,441,677,1,11,12,70,50,30,95,135,105,5,0,441,17,17,84,86,88,111,101,60,4,0
425,425,406,406,2,10,6,100,180,160,150,90,90,3,1,406,17,12,43,30,55,40,65,97,3,0
102,102,598,102,1,8,14,60,65,60,130,75,110,1,0,598,17,10,105,95,75,85,75,74,5,0
755,755,70,70,2,4,12,62,48,66,59,57,49,6,0,70,14,12,40,35,30,120,70,105,1,0
347,347,405,405,2,13,12,100,73,83,73,83,55,3,0,405,17,16,100,90,130,45,65,55,3,0
721,721,351,721,1,9,5,88,107,122,74,75,64,6,0,351,17,12,130,70,35,70,35,60,3,0
711,711,469,711,1,2,11,125,130,90,130,90,95,5,1,469,9,12,70,60,70,87,78,85,4,0
27,27,206,206,2,12,7,40,60,30,31,31,70,1,0,206,12,12,55,70,55,40,55,85,2,0
590,590,171,590,1,10,17,110,135,60,50,65,88,5,0,171,6,12,58,64,58,80,65,80,2,0
141,141,529,141,1,17,7,95,125,79,60,100,81,1,0,529,15,17,60,55,145,75,150,40,4,0
525,525,16,16,2,11,10,110,130,80,70,60,80,4,0,16,0,7,60,45,50,90,80,70,1,0
623,623,108,623,1,14,7,72,58,80,103,80,97,5,0,108,17,12,55,130,115,50,50,75,1,0
797,797,352,797,1,15,4,50,160,110,160,110,110,6,1,352,17,12,170,90,45,90,45,60,3,0
695,695,730,730,2,1,2,52,65,50,45,50,38,5,0,730,12,7,45,50,43,40,38,62,6,0
137,137,525,137,1,0,12,65,125,100,55,70,85,1,0,525,11,10,110,130,80,70,60,80,4,0
389,389,109,109,2,8,12,20,40,90,30,90,25,3,0,109,3,12,40,30,50,55,55,100,1,0
743,743,466,466,2,5,12,67,82,62,46,48,43,6,0,466,17,12,55,65,35,60,30,85,4,0
