,Winner_mark,HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,Generation_first_1,Generation_first_2,Generation_first_3,Generation_first_4,Generation_first_5,Generation_first_6,Generation_second_1,Generation_second_2,Generation_second_3,Generation_second_4,Generation_second_5,Generation_second_6,Legendary_first_0,Legendary_first_1,Legendary_second_0,Legendary_second_1
46960,2,1,27,60,-15,-30,-18,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
46961,2,-30,-8,68,-18,18,-20,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
46962,2,-6,55,25,13,15,86,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
46963,2,10,-25,-25,30,-5,-10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
46964,1,-25,-18,-31,-20,-41,15,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
46965,1,0,0,20,40,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
46966,1,20,90,30,30,30,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
46967,1,36,102,50,-2,10,37,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
46968,1,-25,-5,15,-35,10,25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
46969,2,7,32,38,14,24,-4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
46970,2,0,35,120,-45,0,-55,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
46971,1,36,-65,25,7,17,25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
46972,1,-9,-38,-16,-56,-21,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
46973,2,10,-23,-34,10,-65,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
46974,2,-87,-5,-15,-35,-60,-25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
46975,1,27,47,-79,10,-39,35,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
46976,2,4,-29,-37,-9,-37,-52,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
46977,1,22,61,17,-40,30,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
46978,1,20,-17,-7,-17,-7,10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
46979,1,-10,23,-20,70,-20,20,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
46980,1,-11,14,-98,-3,-83,21,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
46981,1,-17,-30,-37,-30,-25,-62,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
46982,2,-43,-1,-1,19,19,-14,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
46983,2,-3,-19,-3,-16,7,-7,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
46984,2,-33,42,17,-16,19,-12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
46985,1,5,4,0,14,20,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
46986,2,5,10,35,50,5,-65,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
46987,2,-20,23,3,5,15,-16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
46988,2,48,39,20,57,35,-19,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
46989,1,-10,-45,-70,50,-5,60,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
46990,2,-43,-46,16,-41,21,-22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
46991,1,60,40,65,45,45,20,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
46992,1,-1,96,19,-4,29,19,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
46993,2,-20,25,-18,-28,-25,-6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
46994,2,0,-25,-9,45,36,28,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
46995,2,36,82,4,-13,-21,-24,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
46996,1,18,118,45,8,65,45,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
46997,2,25,-25,10,50,55,-5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
46998,2,37,32,-10,-12,15,-38,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
46999,1,5,-25,-80,60,45,90,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47000,2,10,-20,-37,-30,-22,-31,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47001,1,0,45,0,-25,-15,60,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47002,1,-15,-5,-15,30,10,45,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47003,2,-5,-11,-17,12,18,-24,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
47004,2,20,-15,5,60,15,-45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47005,2,-3,-22,7,3,17,-18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47006,2,-4,-33,5,9,12,-22,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
47007,2,-69,-27,22,-17,-18,-36,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47008,2,30,95,80,-5,-5,-15,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47009,2,-33,5,-80,-120,-70,-32,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
47010,2,-10,4,12,-120,-90,-52,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
47011,1,-27,-55,-5,-25,-55,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47012,2,-30,-30,-45,-115,-45,-60,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47013,2,-35,-25,-35,-75,-20,-40,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47014,2,-49,-80,5,-45,-35,-56,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
47015,1,-35,-20,-65,-59,-69,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47016,2,25,39,10,60,0,-17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47017,1,-25,37,27,87,27,67,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47018,2,0,0,0,70,70,75,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
47019,2,10,-40,-50,-40,-100,-85,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47020,1,-10,-5,-120,10,-120,-25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
47021,2,22,32,22,12,22,-6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47022,2,52,-39,8,31,26,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
47023,1,20,-40,-5,45,25,66,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47024,2,20,8,47,-55,-35,-25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47025,2,-74,-28,-23,-11,-11,-16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47026,2,-10,-33,-5,0,5,-22,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47027,1,13,15,25,-78,-30,-55,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
47028,1,65,91,-5,61,5,59,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
47029,1,55,52,55,82,35,-90,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
47030,2,-20,-30,-70,-15,-35,-65,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
47031,1,16,98,25,62,15,70,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
47032,2,-1,78,48,21,11,61,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
47033,1,-3,-1,-13,-11,-16,24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47034,1,-5,-43,-30,-8,-5,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
47035,2,25,13,10,45,20,47,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
47036,2,3,-2,-12,-11,-13,-8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47037,1,11,42,30,35,20,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47038,1,23,43,-33,-29,-139,34,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
47039,1,20,-10,-20,-30,10,30,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
47040,1,-20,5,-20,-5,-5,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47041,1,25,85,10,50,10,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
47042,1,15,45,45,25,30,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
47043,2,15,25,-40,85,23,77,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
47044,1,17,72,-22,-28,-33,14,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
47045,2,52,-60,20,24,32,-36,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47046,1,8,-5,-75,115,85,60,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47047,1,30,-42,-62,21,19,39,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47048,1,15,45,-10,101,77,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
47049,1,-23,26,4,-13,-24,41,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
47050,2,-23,-20,-20,-75,-20,-61,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47051,1,-25,-28,-30,-42,-15,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
47052,1,5,-12,-28,35,15,35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47053,1,23,40,3,13,63,30,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
47054,1,85,115,10,-40,-35,35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47055,1,8,-31,-37,45,-45,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47056,1,-25,5,-10,25,-25,25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47057,2,-35,-135,-60,35,-40,-45,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47058,1,20,20,45,30,30,58,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47059,1,0,45,-5,-35,-15,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47060,2,-3,-20,25,10,-5,-31,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47061,1,49,60,50,35,40,36,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
47062,1,15,22,3,-35,-10,-27,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47063,1,8,5,5,5,-15,16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47064,2,-5,-48,-15,-30,-15,-1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47065,1,-170,47,45,55,-55,39,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
47066,1,5,15,25,-20,0,60,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47067,2,-30,-75,-95,-77,-65,-65,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47068,1,30,35,65,55,30,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47069,1,25,-3,15,113,25,15,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
47070,1,-28,-30,-35,32,28,33,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47071,1,-35,-15,32,-67,-10,9,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
47072,2,-20,0,-20,-100,-30,-50,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47073,1,61,42,48,99,48,38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47074,1,4,45,32,-7,23,53,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47075,2,20,17,65,-37,-10,-51,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
47076,2,-10,-45,-77,-65,-27,-31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47077,1,60,-5,15,60,85,65,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
47078,2,30,60,25,-10,-10,-45,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47079,2,-5,35,20,20,-20,-30,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47080,1,-60,-15,-30,-15,40,40,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47081,2,14,3,50,55,35,-27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47082,2,-52,-30,-30,-30,-30,-30,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
47083,2,23,16,10,-4,-15,-25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
47084,2,10,-25,50,-50,-5,-40,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47085,1,58,42,-170,53,-165,18,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
47086,2,75,0,40,60,50,-35,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47087,1,5,-15,0,-1,-17,28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47088,2,-8,-1,-5,14,-30,-5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47089,1,9,25,35,-22,38,39,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47090,1,28,42,20,-3,20,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
47091,2,-15,-39,-18,-44,27,-56,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47092,2,-15,-31,-35,-5,5,-14,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47093,1,25,25,20,53,30,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47094,2,-5,20,70,-30,-40,-30,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47095,2,25,60,-32,-75,-32,-1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47096,2,25,27,35,-48,-5,-25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47097,2,-24,-15,-30,-105,-35,-86,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47098,2,0,-10,40,-115,-20,-115,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47099,1,-10,-25,-25,32,35,35,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47100,1,20,10,5,20,60,40,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47101,2,-40,-11,-33,-11,-23,-15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
47102,2,0,-15,-32,-20,-32,-50,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47103,2,64,21,29,36,44,-31,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47104,2,-105,-135,-50,-70,-40,-65,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47105,2,-45,-32,-16,-15,-5,-19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47106,2,-25,-40,5,-40,-30,-78,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47107,1,20,44,75,-61,15,-69,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
47108,1,6,4,-28,-21,-36,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
47109,1,-20,16,5,-15,15,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47110,2,-25,-41,-22,-13,-7,-78,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
47111,2,10,-9,95,30,100,-1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47112,1,27,68,38,35,20,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
47113,2,15,-95,65,-50,-10,-90,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
47114,1,23,59,42,17,-13,20,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47115,1,-25,-5,-16,55,-22,49,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
47116,1,5,50,15,50,30,60,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
47117,2,-25,-20,-15,-25,-35,-40,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47118,1,-20,35,-35,-50,-40,40,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
47119,2,-20,20,-35,45,-30,-15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47120,2,-15,-53,7,-53,27,-6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
47121,1,-25,-35,-10,-15,10,35,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47122,2,45,-25,40,70,45,45,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47123,1,33,39,58,29,20,33,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
47124,1,26,-21,-48,19,-33,35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
47125,1,26,75,60,100,65,79,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47126,2,-28,-87,-29,-10,-9,-7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
47127,1,26,12,-13,67,35,58,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
47128,1,60,108,62,15,60,45,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
47129,1,7,3,21,34,32,34,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
47130,1,-15,10,110,10,-25,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47131,1,60,8,-27,36,31,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47132,1,33,5,21,85,61,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47133,2,-30,-130,-70,-100,-50,-50,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
47134,2,-25,-80,-65,-25,-30,-30,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47135,2,11,17,88,-43,14,-27,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47136,2,64,-47,-35,30,-15,-7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
47137,2,13,12,-33,44,-3,-22,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
47138,2,35,-25,20,50,50,-5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47139,1,15,83,0,45,0,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47140,2,-4,-8,-26,-76,-31,-3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47141,2,2,-82,10,-7,15,-8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47142,2,5,35,185,40,50,-20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47143,2,5,19,41,120,55,-45,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47144,2,-52,-49,-37,-83,-64,-58,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
47145,2,25,10,25,64,24,-10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
47146,2,10,10,15,-85,-35,-55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47147,1,-1,-60,0,-20,10,21,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
47148,1,15,32,17,42,17,36,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47149,2,-20,30,55,-50,-35,-40,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47150,2,-25,-3,-15,-47,-2,-43,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
47151,2,-32,-30,9,-45,-25,-37,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47152,1,21,14,10,36,25,39,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
47153,1,10,54,50,19,10,22,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47154,2,-30,-85,-58,-109,-39,-42,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47155,2,-5,-15,-25,-25,-25,-80,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
47156,2,50,0,-35,-20,-65,-10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47157,2,2,1,12,5,10,-40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47158,1,-5,19,35,29,0,12,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47159,1,51,85,47,55,111,18,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
47160,1,0,-25,25,-100,-35,70,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
47161,1,24,27,5,23,25,21,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47162,1,-23,104,-55,99,-80,50,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
47163,2,-30,-13,26,5,25,-48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47164,1,12,-47,-50,-17,-20,62,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47165,1,-25,75,70,40,25,95,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
47166,2,-5,-16,-58,-40,-42,-41,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47167,2,60,-40,-55,-55,10,-60,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
47168,2,22,30,55,10,5,-32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47169,2,-20,-55,190,-70,190,-60,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47170,1,10,15,-45,20,55,60,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47171,1,-10,-35,22,-12,-5,39,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
47172,1,-32,15,-15,45,5,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
47173,1,-4,-1,-6,3,-9,17,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
47174,1,18,5,15,12,8,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47175,1,25,90,10,90,35,20,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47176,2,-130,-10,-45,25,-10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47177,2,1,-10,16,-8,-6,-11,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
47178,1,-65,-60,-45,35,-5,31,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47179,2,-25,-55,-20,-5,-5,-5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47180,2,-25,-50,-10,-80,-15,-10,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
47181,1,26,41,-6,61,19,29,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47182,2,-5,-25,80,-45,80,-35,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
47183,1,28,20,41,1,15,15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
47184,2,35,60,75,15,35,-25,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
47185,2,26,55,35,0,5,-26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
47186,2,-2,-48,-103,-63,-35,-7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
47187,2,-22,-57,-23,-9,-19,-26,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
47188,1,43,11,49,31,47,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
47189,2,-16,-10,-18,-88,-58,-25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47190,2,-20,-110,-30,-45,-35,-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47191,2,-25,5,40,-70,-23,-77,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
47192,2,-10,0,-27,-18,-5,56,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47193,2,-17,-51,-19,-20,-29,-37,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47194,2,-21,-35,-54,-45,-7,-48,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
47195,2,-10,30,0,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
47196,1,5,-8,-35,17,10,22,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47197,2,-15,-57,-33,-51,-7,-48,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47198,2,-18,-10,-1,10,-1,-40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47199,2,-45,-85,-85,10,25,-35,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
47200,2,9,8,30,30,30,-22,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
47201,1,-20,100,35,50,35,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
47202,2,-91,-46,-50,-96,-63,-24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
47203,2,-6,11,-45,-56,15,-19,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
47204,2,-85,-30,-20,15,-75,-50,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47205,1,60,5,-25,60,20,55,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47206,1,9,75,17,50,8,58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
47207,1,-5,20,57,60,42,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47208,1,-5,0,-35,-70,-20,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
47209,1,19,55,10,90,45,81,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
47210,1,5,-1,-50,34,0,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
47211,2,-40,-20,0,-85,0,-15,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
47212,2,15,-60,5,30,40,-15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47213,1,59,13,3,37,27,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47214,2,-7,21,23,25,0,-10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
47215,2,-35,-48,-20,-30,-5,-30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47216,2,20,95,80,25,30,-30,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47217,2,-22,-10,-9,-45,-44,-35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
47218,1,-55,25,30,30,-5,50,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47219,1,-10,-40,-80,-45,-30,15,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
47220,2,-2,-5,-5,-60,-45,-59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
47221,2,61,50,60,74,40,65,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
47222,2,-20,52,15,37,15,-35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
47223,1,19,40,10,10,-64,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
47224,2,-25,5,-35,25,-15,-15,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
47225,1,20,-5,40,50,50,55,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
